id,org_id,url,species,breed_primary,breed_secondary,breed_mixed,breed_unknown,color_primary,color_secondary,color_tertiary,age,sex,size,coat,fixed,house_trained,declawed,special_needs,shots_current,env_children,env_dogs,env_cats,name,tags,photo,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ,accessed,type,description
45982538,NV155,https://www.petfinder.com/dog/charlette-45982538/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,Brindle,Golden,NA,Young,Female,Medium,Short,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Charlette,NA,NA,adoptable,2019-09-15T22:57:17+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Buddy aka Max this dog takes the best pictures, Buddy is about five years of age does well in a car and love his walks . Appears to get along with the other dogs his size. text 702 239 7986"
45981407,NV26,https://www.petfinder.com/dog/zack-45981407/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,ZACK,NA,NA,adoptable,2019-09-15T20:04:53+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45981405,NV26,https://www.petfinder.com/dog/betty-45981405/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chow Chow,Mixed Breed,TRUE,FALSE,NA,NA,NA,Adult,Female,Medium,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BETTY,NA,NA,adoptable,2019-09-15T20:04:52+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45980158,NV26,https://www.petfinder.com/dog/follie-45980158/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FOLLIE,NA,NA,adoptable,2019-09-15T17:04:39+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45980154,NV26,https://www.petfinder.com/dog/scout-45980154/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,Mixed Breed,TRUE,FALSE,NA,NA,NA,Adult,Male,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,SCOUT,NA,NA,adoptable,2019-09-15T17:04:39+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45979793,NV26,https://www.petfinder.com/dog/bandit-45979793/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,German Shepherd Dog,TRUE,FALSE,NA,NA,NA,Adult,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BANDIT,NA,NA,adoptable,2019-09-15T16:04:36+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45979787,NV26,https://www.petfinder.com/dog/samson-45979787/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Schnauzer,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Medium,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,SAMSON,NA,NA,adoptable,2019-09-15T16:04:34+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45979784,NV26,https://www.petfinder.com/dog/duke-45979784/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,Young,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,DUKE,NA,NA,adoptable,2019-09-15T16:04:34+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45979783,NV26,https://www.petfinder.com/dog/gatsby-45979783/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,Adult,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,GATSBY,NA,NA,adoptable,2019-09-15T16:04:33+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45978432,NV202,https://www.petfinder.com/dog/bear-45978432/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Redbone Coonhound,Shepherd,TRUE,FALSE,NA,NA,NA,Adult,Male,Large,NA,TRUE,TRUE,NA,FALSE,FALSE,NA,NA,NA,Bear,NA,NA,adoptable,2019-09-15T10:03:49+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,Bear and son Badger had to be surrendered when their own was deployed. Bear is a sweet boy who does well with other dogs. He is big sweet heart with lots of love to give.
45975578,NV145,https://www.petfinder.com/dog/tiny-45975578/nv/las-vegas/those-left-behind-foundation-nv145/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,FALSE,FALSE,White / Cream,NA,NA,Adult,Female,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Tiny,NA,NA,adoptable,2019-09-14T22:04:10+0000,Las Vegas,NV,89135,US,89009,9/20/2019,Dog,Sweet girl whose owner passed away
45975544,NV145,https://www.petfinder.com/dog/ruffy-45975544/nv/las-vegas/those-left-behind-foundation-nv145/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,FALSE,FALSE,Brown / Chocolate,NA,NA,Adult,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Ruffy,NA,NA,adoptable,2019-09-14T21:51:33+0000,Las Vegas,NV,89135,US,89009,9/20/2019,Dog,Very sweet boy. Owner passed away.
45975178,NV26,https://www.petfinder.com/dog/rosebud-45975178/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,ROSEBUD,NA,NA,adoptable,2019-09-14T21:02:58+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45975175,NV26,https://www.petfinder.com/dog/prince-45975175/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,PRINCE,NA,NA,adoptable,2019-09-14T21:02:58+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45973102,NV26,https://www.petfinder.com/dog/sparky-45973102/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,SPARKY,NA,NA,adoptable,2019-09-14T17:02:23+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45973113,NV26,https://www.petfinder.com/dog/bella-45973113/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BELLA,NA,NA,adoptable,2019-09-14T17:02:23+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45973097,NV26,https://www.petfinder.com/dog/princesalola-45973097/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,PRINCESALOLA,NA,NA,adoptable,2019-09-14T17:02:22+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45973088,NV26,https://www.petfinder.com/dog/brandy-45973088/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Young,Female,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,BRANDY,NA,NA,adoptable,2019-09-14T17:02:22+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45973081,NV26,https://www.petfinder.com/dog/michael-45973081/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,MICHAEL,NA,NA,adoptable,2019-09-14T17:02:21+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45967088,NV15,https://www.petfinder.com/dog/carmen-45967088/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Carmen,NA,NA,adoptable,2019-09-13T22:59:34+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Carmen is about  7  yrs old.  She definitely loves to be around people. Carmen loves to go for walks and runs around the neighborhood. She also doesn't mind to just relax on the couch next to you. Carmen loves blankets that she can lay on just the way she likes. She is not a fan of being in a cage at all. She sleeps on the couch instead, but would probably prefer to be in your bed. This is what her foster has learned about her so far! Come see for yourself all this cute girl has to offer! More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Carmen, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Carmen is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45966541,NV184,https://www.petfinder.com/dog/ember-45966541/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Giant Schnauzer,NA,FALSE,FALSE,NA,NA,NA,Adult,Female,Large,Curly,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,FALSE,Ember,NA,NA,adoptable,2019-09-13T21:53:45+0000,Henderson,NV,89052,US,89009,9/20/2019,Dog,"Ember is a beautiful 5-6 year old Giant Schnauzer with a friendly demeanor. She knows some basic obedience and is kennel trained. She does fine with other dogs but no kitties please - she loves to chase them! Ember weighs approximately 65 lb. Meet me Saturday from 11 to 1 at Petco, 645 S. Green Valley Pkwy in Henderson.  If you are interested in adopting please submit an application at www.waggingtailsrescue.org."
45966538,NV184,https://www.petfinder.com/dog/rogue-45966538/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,NA,TRUE,FALSE,NA,NA,NA,Young,Male,Small,Wire,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,Rogue,NA,NA,adoptable,2019-09-13T21:52:02+0000,Henderson,NV,89052,US,89009,9/20/2019,Dog,"With a tail that never stops wagging, Rogue is one happy boy! This 15 lb, 1 year old man gets along well with other dogs and loves making new human friends. HeÃ¢Â€Â™s mildly curious about cats but would be fine with a dog-friendly cat. Rogue is playful but also loves to be held, heÃ¢Â€Â™ll make a great addition to almost any loving family.

Meet me Saturday from 11 to 1 at Petco, 645 S. Green Valley Pkwy in Henderson.  If you are interested in adopting please submit an application at www.waggingtailsrescue.org."
45966526,NV184,https://www.petfinder.com/dog/barley-45966526/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,NA,FALSE,FALSE,NA,NA,NA,Young,Female,Medium,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,TRUE,Barley,NA,NA,adoptable,2019-09-13T21:48:22+0000,Henderson,NV,89052,US,89009,9/20/2019,Dog,"Barley was one of our Mommy dogs and she is a sweet girl who is learning how to trust people. She lives with a foster family with young kids and she loves them - they do tend to spill a lot of food! She gets along well with other dogs too and her ideal home will have a friendly dog for her to mimic normal dog behaviors. She is probably never going to be the type of dog to jump into your lap but she does enjoy receiving pets once she knows you. Barley is approximately 3 years old and 50 lbs. Meet me Saturday from 11 to 1 at Petco, 645 S. Green Valley Pkwy in Henderson.  If you are interested in adopting please submit an application at www.waggingtailsrescue.org."
45966461,NV184,https://www.petfinder.com/dog/felicity-45966461/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Terrier,Maltese,TRUE,FALSE,NA,NA,NA,Young,Female,Small,Medium,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Felicity,NA,NA,adoptable,2019-09-13T21:38:44+0000,Henderson,NV,89052,US,89009,9/20/2019,Dog,"Felicity is a mellow mannered, 2 year old girl who gets along well with other dogs. She is quiet, friendly and will make an easy addition to her new home. She weighs 18 lbs. Meet me Saturday from 11 to 1 at Petco, 645 S. Green Valley Pkwy in Henderson.  If you are interested in adopting please submit an application at www.waggingtailsrescue.org."
45962677,NV26,https://www.petfinder.com/dog/wilbur-45962677/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mastiff,Mixed Breed,TRUE,FALSE,NA,NA,NA,Young,Male,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,WILBUR,NA,NA,adoptable,2019-09-13T16:58:52+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45962675,NV26,https://www.petfinder.com/dog/mochi-45962675/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,Mixed Breed,TRUE,FALSE,NA,NA,NA,Young,Male,Large,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,MOCHI,NA,NA,adoptable,2019-09-13T16:58:52+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45961141,AZ189,https://www.petfinder.com/dog/kash-45961141/az/bullhead-city/animal-care-and-welfare-facility-az189/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,NA,TRUE,FALSE,Black,NA,NA,Adult,Male,Large,Short,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,KASH,NA,NA,adoptable,2019-09-13T14:53:34+0000,Bullhead City,AZ,86442,US,89009,9/20/2019,Dog,"ALL ANIMALS are placed on a legal stray hold per Bullhead City Ordinances for the to owner reclaim. If the animals are not claimed they will be placed up for adoption based on the available date provided.

* All animals MUST be spay/neutered before leaving the shelter *

Adoption Fee is $100

I'm available for adoption on 08/08/2019

Adoption fees cover vet exam, spay/neuter surgery, rabies vaccine, first core vaccine (DA2PP or FRCP), and if you reside in Bullhead City your first 1 year license is on us!

I have been at the shelter for 30 days, and I have seen dogs come and go, but here I still remain. I was surrendered because my owner could not handle me, but truth is I was taught. Ask to get me out and see me shine, staff tell me everyday what a good boy I am."
45959652,NV202,https://www.petfinder.com/dog/badger-45959652/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Redbone Coonhound,Shepherd,TRUE,FALSE,NA,NA,NA,Young,Male,Large,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,Badger,NA,NA,adoptable,2019-09-13T10:06:37+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,Badger and father Bear had to be surrendered when their own was deployed. Bear is a sweet boy who does well with other dogs. He is big sweet heart with lots of love to give. As he is still very much a puppy he needs a lot of training and patience
45957822,NV22,https://www.petfinder.com/dog/twixx-45957822/nv/las-vegas/heaven-can-wait-animal-society-nv22/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Miniature Pinscher,NA,FALSE,FALSE,Bicolor,NA,NA,Young,Male,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Twixx,Loving|Playful,NA,adoptable,2019-09-13T03:25:36+0000,Las Vegas,NV,89113,US,89009,9/20/2019,Dog,"Meet Twixx, a 1.5yr.old Miniature Pincher with a happy-go-luck personality.  Twixx loves to posse at every opportunity and would love to be the center of attention (as you can see from the picture).  He gets along with his four-legged friends big and small. He enjoys having humans around him especially little kids. Cuddling is his favorites activity, aside from eating. He loves the pool and spends his time meditating on his floating throne. Twixx is looking for his forever family who will spoil him rotten. Twixx weighs 20lbs. I am currently enrolled in the Pups on Parole program at the women's correctional facility where I am learning my basic commands. Upon completion of the program, I will be brought out for viewing at Saturday adoptions at Bogarts Bone Appetit, 4985 S. Fort Apache at Tropicana. Ã‚Â  Please call about my status at 702-227-5555 if you are interested in adopting. Please checkout our Facebook page to see who is making an appearance to Saturday.Ã‚Â Be advised that I may have a waiting list.I like to sleep on Kuranda Dog beds, but we don't have enough for everyone.  If you would like to donate a bed at a special wholesale price for me to sleep in comfort, please click here.https://kuranda.com/donate/3894"
45956950,AZ189,https://www.petfinder.com/dog/thunder-45956950/az/bullhead-city/animal-care-and-welfare-facility-az189/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Boxer,NA,TRUE,FALSE,Yellow / Tan / Blond / Fawn,NA,NA,Young,Male,Large,Short,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,THUNDER,NA,NA,adoptable,2019-09-13T00:28:43+0000,Bullhead City,AZ,86442,US,89009,9/20/2019,Dog,"ALL ANIMALS are placed on a legal stray hold per Bullhead City Ordinances for the to owner reclaim. If the animals are not claimed they will be placed up for adoption based on the available date provided.

* All animals MUST be spay/neutered before leaving the shelter *

Adoption Fee is $100

I'm available for adoption on 09/16/2019

Adoption fees cover vet exam, spay/neuter surgery, rabies vaccine, first core vaccine (DA2PP or FRCP), and if you reside in Bullhead City your first 1 year license is on us!

I was brought in as a stray little is known about me, but I was waiting for my parents to pick me up."
45956409,NV155,https://www.petfinder.com/dog/sasha-45956409/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Bichon Frise,NA,TRUE,FALSE,NA,NA,NA,Senior,Female,Small,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,Sasha,NA,NA,adoptable,2019-09-12T23:19:03+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Sasha looks like bichon to me my family has had 4. Good natured very sweet seems to like car rides . Will post more as I know. Text 702 239 7986
8yrs old
16 pdf"
45956384,NV155,https://www.petfinder.com/dog/scoobydoo-45956384/nv/las-vegas/a-home-4-spot-nv155/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,NA,FALSE,FALSE,Gray / Blue / Silver,White / Cream,NA,Adult,Male,Large,Short,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,NA,ScoobyDoo,NA,NA,adoptable,2019-09-12T23:14:44+0000,Las Vegas,NV,89103,US,89009,9/20/2019,Dog,"Meet Scooby Doo! He is a 3 year old Pit Bull Terrier mix and weighs 72lbs.  He came to us from the local shelter and is patiently awaiting his chance at forever.  He us neutered, microchipped, and up to date on vaccines.  We will update his bio when we get to know him a little better.  Please text 702-239-7986.
Dog friendly.. older kids only..Three years old ..72pds"
45955609,NV15,https://www.petfinder.com/dog/pico-45955609/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Dachshund,NA,TRUE,FALSE,NA,NA,NA,Young,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Pico,NA,NA,adoptable,2019-09-12T22:07:28+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Pico is about 4   yrs old and weighs about 21 lbs.  He is good with other dogs and loves a game of fetch.     More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Pico, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Pico is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45955503,NV15,https://www.petfinder.com/dog/jack-45955503/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,NA,FALSE,FALSE,NA,NA,NA,Young,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Jack,NA,NA,adoptable,2019-09-12T22:00:38+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Jack is about  1  yrs old and weighs about 12 lbs.   He is good with other dogs.   More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Jack, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Jack is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45955392,NV26,https://www.petfinder.com/dog/norman-45955392/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Miniature Pinscher,NA,TRUE,FALSE,NA,NA,NA,Adult,Male,Small,NA,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NORMAN,NA,NA,adoptable,2019-09-12T21:56:27+0000,Las Vegas,NV,89101,US,89009,9/20/2019,Dog,NA
45955309,NV15,https://www.petfinder.com/dog/harper-45955309/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,NA,TRUE,FALSE,NA,NA,NA,Baby,Male,Medium,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Harper,NA,NA,adoptable,2019-09-12T21:56:19+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Harper is about  11 weeks old and currently weighs about 9 lbs.   More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Harper, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Harper is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45955292,NV15,https://www.petfinder.com/dog/jerry-45955292/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Wirehaired Terrier,NA,FALSE,FALSE,NA,NA,NA,Young,Male,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,TRUE,NA,Jerry,NA,NA,adoptable,2019-09-12T21:48:41+0000,Las Vegas,NV,89136,US,89009,9/20/2019,Dog,"Jerry is about  3  yrs old and weighs about 11 lbs. He is good with other dogs.   More will be known about me soon.   

A Path 4 Paws holds adoption events EVERY Saturday & Sunday from 10am-4pm at C-A-L Ranch,  located at 232 N. Jones Blvd right off the I-95.   Please bring your dog(s) for a meet and greet (if applicable)

If you are interested in Jerry, please contact dogrescuelv@hotmail.com to confirm the dog you are interested in,  will be attending that particular weekend.  We have limited space at the store, therefore we can not take every dog out to the event.

Jerry is spayed/neutered, has current vaccinations and includes a microchip, deworming and 2 free vet visits.  Adoption fee applies.  Please make sure you have read the information listed on the homepage for requirements and restrictions. 

Foster homes & volunteers are always needed.  Please contact us regarding how you can help by fostering or volunteering for our organization."
45948995,AZ91,https://www.petfinder.com/dog/lioness-45948995/az/kingman/help-animals-lives-today-az91/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,NA,TRUE,FALSE,Brindle,NA,NA,Young,Female,Medium,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Lioness,NA,NA,adoptable,2019-09-12T12:54:30+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,Just as her sibling Lioness is the sweetest girl. Loving and loves attention. Playfull and gets along well with her sibling . Loves children. Cats unknown.
45948988,AZ91,https://www.petfinder.com/dog/minnie-45948988/az/kingman/help-animals-lives-today-az91/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,NA,TRUE,FALSE,NA,NA,NA,Young,Female,Medium,Short,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Minnie,NA,NA,adoptable,2019-09-12T12:51:22+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,"She is the sweetest girl. Wants attention and cuddles. Likes her treats and is super friendly with her doggy friends. Loves children. Cats unknown.
Is the sibling of Minnie"
45948983,AZ91,https://www.petfinder.com/dog/polo-45948983/az/kingman/help-animals-lives-today-az91/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mastiff,NA,TRUE,FALSE,Yellow / Tan / Blond / Fawn,NA,NA,Young,Male,Large,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,Polo,NA,NA,adoptable,2019-09-12T12:45:12+0000,Kingman,AZ,86401,US,89009,9/20/2019,Dog,This handsome guy is a character he will look at you from a distance but as soon as you pick up a toy or play with him he's a happy camper. He has the most beautiful eyes.  A secure yard is required as those eyes can spot a weak link in a fence at 100 yards.
45948074,NV202,https://www.petfinder.com/dog/duchess-45948074/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Corgi,Chihuahua,TRUE,FALSE,NA,NA,NA,Adult,Female,Small,NA,TRUE,FALSE,NA,FALSE,TRUE,NA,NA,NA,Duchess,NA,NA,adoptable,2019-09-12T10:02:55+0000,Pahrump,NV,89048,US,89009,9/20/2019,Dog,NA
